date,dept_id,weekday,month,year,snap_CA,is_event,event_count,is_cultural_event,is_national_event,is_religious_event,is_sport_event,sales_qty,sell_price,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_42,lag_56,lag_84,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_mean_42,rolling_mean_56,rolling_std_7,rolling_std_14,rolling_std_28,rolling_std_42,rolling_std_56,ewma_7,ewma_14,ewma_28,rolling_max_7,rolling_min_7,rolling_max_28,rolling_min_28,day_of_week,week_of_year,is_weekend,day_of_month,is_month_end,is_quarter_end,price_change_7,price_change_28,sell_price_lag_7,sell_price_lag_28,trend_index,snap_event_inter
2014-02-05,FOODS_2,Wednesday,2,2014,1,0,0,0,0,0,0,638,3.995347432024169,615.0,737.0,685.0,351.0,498.0,491.0,671.0,0.0,516.0,489.0,534.4285714285714,524.1428571428571,567.9642857142857,561.1190476190476,548.5714285714286,158.571600171508,131.65389190125586,124.95554235862213,158.5309391025264,146.78838908044247,587.4287627626076,559.5052931761134,556.7673043702582,737.0,351.0,783.0,351.0,2,6,0,5,0,0,0.009443663776175004,-0.0006786225382187094,3.957969696969698,3.9980606060606063,1103,0
2014-02-06,FOODS_2,Thursday,2,2014,1,0,0,0,0,0,0,623,3.995347432024169,638.0,615.0,737.0,359.0,430.0,451.0,659.0,418.0,422.0,434.0,575.4285714285714,534.1428571428571,566.7857142857143,576.3095238095239,550.75,139.15441919304146,134.7949195247009,124.10042443084227,131.75910911171826,147.200944908035,600.0715720719556,569.9712540859649,562.3695592412749,737.0,359.0,783.0,351.0,3,6,0,6,0,0,0.009443663776175004,-0.0006786225382187094,3.957969696969698,3.9980606060606063,1104,0
2014-02-07,FOODS_2,Friday,2,2014,1,0,0,0,0,0,0,565,3.995347432024169,623.0,638.0,615.0,415.0,505.0,491.0,658.0,461.0,533.0,527.0,613.1428571428571,547.9285714285714,565.5,581.1904761904761,554.3392857142857,101.36473510945484,133.1843512901258,123.29353712298202,129.52977585834734,146.45312955291982,605.8036790539667,577.0417535411696,566.5509689487732,737.0,415.0,783.0,351.0,4,6,0,7,0,0,0.009443663776175004,-0.0006786225382187094,3.957969696969698,3.9980606060606063,1105,0
2014-02-08,FOODS_2,Saturday,2,2014,1,0,0,0,0,0,0,901,3.9771471471471473,565.0,623.0,638.0,579.0,628.0,705.0,783.0,495.0,679.0,600.0,634.5714285714286,552.2142857142857,562.1785714285714,583.6666666666666,554.9107142857143,59.84941420726575,132.661036289676,121.95477412228188,128.1629425278541,146.43078126302152,595.602759290475,575.436186402347,566.4440055729957,737.0,565.0,783.0,351.0,5,6,1,8,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1106,0
2014-02-09,FOODS_2,Sunday,2,2014,1,0,0,0,0,0,0,806,3.9771471471471473,901.0,565.0,623.0,685.0,694.0,662.0,758.0,467.0,668.0,748.0,680.5714285714286,571.7142857142857,566.3928571428571,593.3333333333334,558.875,111.48670644649218,161.57181236048152,131.5309678465317,136.36118943357582,152.72126273348195,671.9520694678562,618.844694882034,589.5168327748581,901.0,565.0,901.0,351.0,6,6,1,9,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1107,0
2014-02-10,FOODS_2,Monday,2,2014,1,0,0,0,0,0,0,683,3.9771471471471473,806.0,901.0,565.0,737.0,459.0,628.0,530.0,515.0,514.0,571.0,697.8571428571429,579.7142857142857,568.1071428571429,601.4047619047619,561.3392857142857,121.241396356512,170.6122137261208,134.40219885924822,138.71361259167884,155.60033615127483,705.4640521008921,643.7987355644295,604.446706376592,901.0,565.0,901.0,351.0,0,7,0,10,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1108,0
2014-02-11,FOODS_2,Tuesday,2,2014,0,0,0,0,0,0,0,487,3.9771471471471473,683.0,806.0,901.0,615.0,383.0,531.0,547.0,484.0,540.0,479.0,690.1428571428571,595.7142857142857,573.5714285714286,605.4047619047619,564.3571428571429,120.04780793699157,168.91574074824246,135.89740917363233,138.58343608548162,156.30278640818,699.848039075669,649.0255708225056,609.8641749023443,901.0,565.0,901.0,351.0,1,7,0,11,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1109,0
2014-02-12,FOODS_2,Wednesday,2,2014,0,0,0,0,0,0,0,510,3.9771471471471473,487.0,683.0,806.0,638.0,351.0,498.0,491.0,415.0,419.0,468.0,671.8571428571429,603.1428571428571,571.4285714285714,605.4761904761905,563.4107142857143,141.27329137931002,160.9399587724263,136.801946209739,138.52009418293943,156.61310484882713,646.6360293067518,627.4221613795048,601.3907835297688,901.0,487.0,901.0,351.0,2,7,0,12,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1110,0
2014-02-13,FOODS_2,Thursday,2,2014,0,0,0,0,0,0,0,533,3.9771471471471473,510.0,487.0,683.0,623.0,359.0,430.0,451.0,641.0,389.0,469.0,653.5714285714286,614.5,572.1071428571429,607.7380952380952,565.0357142857143,154.08856451497707,146.76393918859546,136.43485469893463,136.0882173577134,155.5560073689587,612.4770219800638,611.7658731955709,595.0879708725433,901.0,487.0,901.0,351.0,3,7,0,13,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1111,0
2014-02-14,FOODS_2,Friday,2,2014,0,1,1,1,0,0,0,418,3.9771471471471473,533.0,510.0,487.0,565.0,415.0,505.0,491.0,695.0,511.0,442.0,640.7142857142857,626.9285714285714,575.0357142857143,605.1666666666666,567.6071428571429,160.67847220014238,129.85640844096474,134.60682997994007,136.46422146422543,153.7731125062838,592.6077664850478,601.2637567694948,590.8060418468507,901.0,487.0,901.0,351.0,4,7,0,14,0,0,-0.004555369761122585,-0.0032364067086710913,3.995347432024169,3.9900606060606063,1112,0
2014-02-15,FOODS_2,Saturday,2,2014,0,0,0,0,0,0,0,591,4.01565868263473,418.0,533.0,510.0,901.0,579.0,628.0,705.0,825.0,560.0,601.0,619.7142857142857,627.1428571428571,572.4285714285714,598.5714285714286,565.9464285714286,180.59504818397394,129.48172258475836,136.98078496539313,138.69217412587778,154.89367844872402,548.9558248637859,576.8285892002287,578.8883837884472,901.0,418.0,901.0,351.0,5,7,1,15,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1113,0
2014-02-16,FOODS_2,Sunday,2,2014,0,0,0,0,0,0,0,661,4.01565868263473,591.0,418.0,533.0,806.0,685.0,694.0,662.0,810.0,605.0,610.0,575.4285714285714,628.0,568.3571428571429,593.0,566.5,131.4418212782854,129.17787379006867,134.5674040894974,133.9949034342022,154.9274316927418,559.4668686478394,578.7181106401982,579.7236676651061,806.0,418.0,901.0,351.0,6,7,1,16,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1114,0
2014-02-17,FOODS_2,Monday,2,2014,0,1,1,0,1,0,0,634,4.01565868263473,661.0,591.0,418.0,683.0,737.0,459.0,628.0,802.0,454.0,493.0,554.7142857142857,626.2857142857143,568.3214285714286,589.452380952381,567.5,95.58367065162534,128.52083253544635,134.54176098793747,130.02311283860755,155.36057766019402,584.8501514858796,589.6890292215052,585.3289319640643,683.0,418.0,901.0,351.0,0,8,0,17,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1115,0
2014-02-18,FOODS_2,Tuesday,2,2014,0,0,0,0,0,0,0,503,4.01565868263473,634.0,661.0,591.0,487.0,615.0,383.0,531.0,636.0,343.0,554.0,547.7142857142857,618.9285714285714,568.5357142857143,585.452380952381,570.7142857142857,85.9296500743779,124.58328341111572,134.64507036481064,125.84179041043825,154.83078320725338,597.1376136144097,595.5971586586378,588.6855573458529,661.0,418.0,901.0,351.0,1,8,0,18,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1116,0
2014-02-19,FOODS_2,Wednesday,2,2014,0,0,0,0,0,0,0,496,4.01565868263473,503.0,634.0,661.0,510.0,638.0,351.0,498.0,671.0,0.0,438.0,550.0,610.9285714285714,567.5357142857143,582.2857142857143,573.5714285714286,84.2417157153565,128.39270545162105,135.03757560544645,126.21164681177574,152.00273408340794,573.6032102108072,583.250870837486,582.7762085633804,661.0,418.0,901.0,351.0,2,8,0,19,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1117,0
2014-02-20,FOODS_2,Thursday,2,2014,0,0,0,0,0,0,0,538,4.01565868263473,496.0,503.0,634.0,533.0,623.0,359.0,430.0,659.0,418.0,162.0,548.0,600.7857142857143,567.4642857142857,578.1190476190476,582.4285714285714,85.50633504795773,131.65700108260816,135.07624243308337,126.10007686134189,130.96881754383818,554.2024076581054,571.6174213924879,576.7916424555609,661.0,418.0,901.0,351.0,3,8,0,20,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1118,0
2014-02-21,FOODS_2,Friday,2,2014,0,0,0,0,0,0,0,529,4.01565868263473,538.0,496.0,503.0,418.0,565.0,415.0,505.0,658.0,461.0,184.0,548.7142857142857,594.7142857142857,571.3214285714286,575.2380952380952,584.5714285714286,85.38093910179857,132.51091599239223,132.52338817242125,125.58833438209288,129.19933255426488,550.151805743579,567.1350985401562,574.1163567689705,661.0,418.0,901.0,351.0,4,8,0,21,0,0,0.009683206092891972,0.010105392343576103,3.9771471471471473,3.975484848484849,1119,0
2014-02-22,FOODS_2,Saturday,2,2014,0,0,0,0,0,0,0,597,4.061845238095238,529.0,538.0,496.0,591.0,901.0,579.0,628.0,783.0,495.0,392.0,564.5714285714286,592.1428571428571,572.1785714285714,572.1666666666666,585.7857142857143,64.91239517703343,133.4776599820573,132.1556471716775,125.09136498374113,128.33347388534492,544.8638543076842,562.0504187348021,571.0048838883519,661.0,496.0,901.0,351.0,5,8,1,22,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1120,0
2014-02-23,FOODS_2,Sunday,2,2014,0,0,0,0,0,0,0,802,4.061845238095238,597.0,529.0,538.0,661.0,806.0,685.0,694.0,758.0,467.0,716.0,565.4285714285714,570.4285714285714,571.0714285714286,567.7380952380952,587.6071428571429,65.35762425011602,99.8619926819892,131.80005299033002,120.65917723050121,127.74401655746443,557.8978907307632,566.7103629034951,572.7976505167414,661.0,496.0,901.0,351.0,6,8,1,23,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1121,0
2014-02-24,FOODS_2,Monday,2,2014,0,0,0,0,0,0,0,576,4.061845238095238,802.0,597.0,529.0,634.0,683.0,737.0,459.0,530.0,515.0,658.0,585.5714285714286,570.1428571428571,574.9285714285714,568.7857142857143,593.5892857142857,107.72009583926017,99.13926268937796,137.00822591455517,122.52795315002805,129.82040416537876,618.9234180480723,598.0823145163624,588.6047091017938,802.0,496.0,901.0,351.0,0,9,0,24,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1122,0
2014-02-25,FOODS_2,Tuesday,2,2014,0,0,0,0,0,0,0,534,4.061845238095238,576.0,802.0,597.0,503.0,487.0,615.0,383.0,547.0,484.0,736.0,577.2857142857143,562.5,579.1071428571429,569.8809523809524,594.6785714285714,105.5836387036604,93.74741022064043,135.11266609641874,122.37830239315878,129.40424429499362,608.1925635360542,595.1380059141808,587.7354188189115,802.0,496.0,901.0,351.0,1,9,0,25,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1123,0
2014-02-26,FOODS_2,Wednesday,2,2014,0,0,0,0,0,0,0,419,4.061845238095238,534.0,576.0,802.0,496.0,510.0,638.0,351.0,491.0,415.0,530.0,581.7142857142857,565.8571428571429,584.5,569.5714285714286,595.5714285714286,102.55521161097455,91.65391186654098,129.90865736839496,122.45400188804282,128.79777766897794,589.6444226520406,586.98627179229,584.0295278658831,802.0,496.0,901.0,351.0,2,9,0,26,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1124,0
2014-02-27,FOODS_2,Thursday,2,2014,0,0,0,0,0,0,0,414,4.061845238095238,419.0,534.0,576.0,538.0,533.0,623.0,359.0,451.0,641.0,592.0,570.7142857142857,559.3571428571429,586.9285714285714,567.8571428571429,595.6428571428571,116.46704009534949,98.86323664760167,125.95734979846843,124.07404780202292,128.6968854001069,546.9833169890304,564.5881022199848,572.6481811165119,802.0,419.0,901.0,359.0,3,9,0,27,0,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1125,0
2014-02-28,FOODS_2,Friday,2,2014,0,0,0,0,0,0,0,532,4.061845238095238,414.0,419.0,534.0,529.0,418.0,565.0,415.0,491.0,695.0,564.0,553.0,550.8571428571429,588.8928571428571,566.9761904761905,591.5892857142857,130.81793964641705,106.1507325550709,122.65680494347454,125.05149926354328,130.80002457404734,513.7374877417728,544.5096885906535,561.7069272464076,802.0,414.0,901.0,414.0,4,9,0,28,1,0,0.011501613834919766,0.026244652960599746,4.01565868263473,3.957969696969698,1126,0
2014-03-01,FOODS_2,Saturday,3,2014,1,0,0,0,0,0,0,951,4.0495535714285715,532.0,414.0,419.0,597.0,591.0,901.0,579.0,705.0,825.0,738.0,553.4285714285714,559.0,593.0714285714286,567.952380952381,588.6785714285714,130.73109441758425,99.32851476869055,118.43358150251547,124.60316567660469,130.26952579421376,518.3031158063296,542.8417301118997,559.6581736432071,802.0,414.0,901.0,414.0,5,9,1,1,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1127,0
2014-03-02,FOODS_2,Sunday,3,2014,1,0,0,0,0,0,0,870,4.0495535714285715,951.0,532.0,414.0,802.0,661.0,806.0,685.0,662.0,810.0,696.0,604.0,584.7142857142857,606.3571428571429,573.8095238095239,590.9285714285714,200.33555184573137,144.55311963290313,136.31233586896164,136.42352241479472,135.41207910977192,626.4773368547473,597.2628327636463,586.6472651160893,951.0,414.0,951.0,414.0,6,9,1,2,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1128,0
2014-03-03,FOODS_2,Monday,3,2014,1,0,0,0,0,0,0,709,4.0495535714285715,870.0,951.0,532.0,576.0,634.0,683.0,737.0,628.0,802.0,647.0,613.7142857142857,599.6428571428571,612.9642857142857,578.7619047619048,592.0,212.7978025307244,162.6915945740741,144.50284686234534,143.30486171587123,137.39974857724764,687.3580026410605,633.6277883951601,606.1888330391178,951.0,414.0,951.0,414.0,0,10,0,3,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1129,0
2014-03-04,FOODS_2,Tuesday,3,2014,1,0,0,0,0,0,0,596,4.0495535714285715,709.0,870.0,951.0,534.0,503.0,487.0,615.0,531.0,636.0,597.0,632.7142857142857,605.0,611.9642857142857,580.6904761904761,590.3392857142857,214.7973574369694,165.12652491580252,143.7073884393672,144.52352126822595,135.36231203507307,692.7685019807953,643.6774166091387,613.2792583467648,951.0,414.0,951.0,414.0,1,10,0,4,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1130,0
2014-03-05,FOODS_2,Wednesday,3,2014,1,1,1,0,0,1,0,530,4.0495535714285715,596.0,709.0,870.0,419.0,496.0,510.0,638.0,498.0,671.0,516.0,641.5714285714286,611.6428571428571,611.2857142857143,582.2380952380952,589.625,211.29825456201203,162.55820597456844,143.7373780978126,144.3263256286038,135.22245140373818,668.5763764855965,637.3204277279202,612.0875853573327,951.0,414.0,951.0,414.0,2,10,0,5,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1131,1
2014-03-06,FOODS_2,Thursday,3,2014,1,0,0,0,0,0,0,511,4.0495535714285715,530.0,596.0,709.0,414.0,538.0,533.0,623.0,430.0,659.0,422.0,657.4285714285714,614.0714285714286,607.4285714285714,583.0,587.1071428571429,195.37643762990683,160.943594651482,144.44130643721934,143.95476931924054,134.99221237759377,633.9322823641974,623.0110373641975,606.4263725740684,951.0,414.0,951.0,414.0,3,10,0,6,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1132,0
2014-03-07,FOODS_2,Friday,3,2014,1,0,0,0,0,0,0,528,4.0495535714285715,511.0,530.0,596.0,532.0,529.0,418.0,565.0,505.0,658.0,533.0,671.2857142857143,612.1428571428571,603.4285714285714,584.9285714285714,584.4642857142857,177.8910849234402,162.08300681718916,145.54073594738188,142.3890912608975,135.00787374825947,603.199211773148,608.0762323823045,599.8452434310292,951.0,511.0,951.0,414.0,4,10,0,7,0,0,-0.003026128753352064,0.013567315565580218,4.061845238095238,3.995347432024169,1133,0
2014-03-08,FOODS_2,Saturday,3,2014,1,0,0,0,0,0,0,655,4.0168047337278106,528.0,511.0,530.0,951.0,597.0,591.0,901.0,628.0,783.0,679.0,670.7142857142857,612.0714285714286,602.1071428571429,585.4761904761905,582.1428571428571,178.41871565292305,162.12268112840852,146.06957735466736,142.11816418041462,134.83800766730545,584.399408829861,597.3994013979973,594.8903990564754,951.0,511.0,951.0,414.0,5,10,1,8,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1134,0
2014-03-09,FOODS_2,Sunday,3,2014,1,0,0,0,0,0,0,819,4.0168047337278106,655.0,528.0,511.0,870.0,802.0,661.0,806.0,694.0,758.0,668.0,628.4285714285714,616.2142857142857,593.3214285714286,586.1190476190476,579.8571428571429,129.2089485328041,162.44865630120123,134.35443825704021,142.3760397732341,132.43474256765504,602.0495566223958,605.0794812115976,599.0358887767185,870.0,511.0,951.0,414.0,6,10,1,9,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1135,0
2014-03-10,FOODS_2,Monday,3,2014,1,0,0,0,0,0,0,787,4.0168047337278106,819.0,655.0,528.0,709.0,576.0,634.0,683.0,459.0,530.0,514.0,621.1428571428571,617.4285714285714,593.7857142857143,589.0952380952381,580.9464285714286,113.84115918159809,164.0003350304802,135.13679136694097,145.94783724428083,134.16616829247874,656.2871674667969,633.6022170500513,614.2058274817723,819.0,511.0,951.0,414.0,0,11,0,10,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1136,0
2014-03-11,FOODS_2,Tuesday,3,2014,0,0,0,0,0,0,0,574,4.0168047337278106,787.0,819.0,655.0,596.0,534.0,503.0,487.0,383.0,547.0,540.0,632.2857142857143,632.5,597.5,596.9047619047619,585.5357142857143,126.93793008883729,169.5032334613294,139.0522150795098,147.58309929081693,136.76216439640606,688.9653756000976,654.0552547767112,626.122666965788,819.0,511.0,951.0,414.0,1,11,0,11,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1137,0
2014-03-12,FOODS_2,Wednesday,3,2014,0,1,1,0,0,1,0,539,4.0168047337278106,574.0,787.0,819.0,530.0,419.0,496.0,510.0,351.0,491.0,419.0,629.1428571428571,635.3571428571429,600.6071428571429,601.452380952381,586.0178571428571,128.25161281822787,168.04605922775397,137.45446095335924,143.72334575893987,136.67140301686152,660.2240317000732,643.381220806483,622.5280002784922,819.0,511.0,951.0,414.0,2,11,0,12,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1138,0
2014-03-13,FOODS_2,Thursday,3,2014,0,0,0,0,0,0,0,490,4.0168047337278106,539.0,574.0,787.0,511.0,414.0,538.0,533.0,359.0,451.0,389.0,630.4285714285714,643.9285714285714,601.6428571428571,605.9285714285714,586.875,127.13228955548426,158.9772428250769,136.85440067504845,138.56800617204016,136.2144115323004,629.9180237750548,629.463724698952,616.7674485351479,819.0,511.0,951.0,414.0,3,11,0,13,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1139,0
2014-03-14,FOODS_2,Friday,3,2014,0,0,0,0,0,0,0,527,4.0168047337278106,490.0,539.0,574.0,528.0,532.0,529.0,418.0,415.0,491.0,511.0,627.4285714285714,649.3571428571429,600.1071428571429,609.047619047619,587.5714285714286,130.62013262747624,151.65071566082128,137.89054684804407,134.2823658366221,135.60542455532945,594.9385178312912,610.8685614057583,608.0248658775515,819.0,490.0,951.0,414.0,4,11,0,14,0,0,-0.008087024192449,0.009971365180468705,4.0495535714285715,3.9771471471471473,1140,0
2014-03-15,FOODS_2,Saturday,3,2014,0,0,0,0,0,0,0,594,4.013607038123167,527.0,490.0,539.0,655.0,951.0,597.0,591.0,579.0,705.0,560.0,627.2857142857143,649.0,604.0,611.7142857142857,588.2142857142857,130.74748472496594,151.95394038984216,134.04393972790226,131.4163530148401,135.22408530566298,577.9538883734683,599.6860865516571,602.4369440928929,819.0,490.0,951.0,414.0,5,11,1,15,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1141,0
2014-03-16,FOODS_2,Sunday,3,2014,0,1,1,0,0,1,0,650,4.013607038123167,594.0,527.0,490.0,819.0,870.0,802.0,661.0,685.0,662.0,605.0,618.5714285714286,623.5,604.1071428571429,612.0714285714286,586.2321428571429,130.62523638620834,124.92690170347852,134.0343624503061,131.34564210642185,134.29140513639166,581.9654162801012,598.9279416781029,601.8550858795899,819.0,490.0,951.0,414.0,6,11,1,16,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1142,0
2014-03-17,FOODS_2,Monday,3,2014,0,1,1,1,0,0,0,513,4.013607038123167,650.0,594.0,527.0,787.0,709.0,576.0,634.0,737.0,628.0,454.0,594.4285714285714,607.7857142857143,603.7142857142857,611.2380952380952,586.0178571428571,99.25868080065395,103.54128018957748,133.8774611470292,130.98218265051534,134.17783194110558,598.9740622100759,605.7375494543559,605.1754247844458,787.0,490.0,951.0,414.0,0,12,0,17,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1143,0
2014-03-18,FOODS_2,Tuesday,3,2014,0,0,0,0,0,0,0,509,4.013607038123167,513.0,650.0,594.0,574.0,596.0,534.0,503.0,615.0,531.0,343.0,555.2857142857143,593.7857142857143,599.3928571428571,605.9047619047619,583.9642857142857,54.67392518594609,102.0431119835957,134.81326983968398,130.2951264505737,134.403458327491,577.4805466575569,593.3725428604417,598.8184989372426,650.0,490.0,951.0,414.0,1,12,0,18,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1144,0
2014-03-19,FOODS_2,Wednesday,3,2014,0,0,0,0,0,0,0,456,4.013607038123167,509.0,513.0,650.0,539.0,530.0,419.0,496.0,638.0,498.0,0.0,546.0,587.5714285714286,599.6071428571429,603.3809523809524,583.5714285714286,56.45647290907975,104.51699477980685,134.65905899460273,131.138532667901,134.5931049352228,560.3604099931677,582.1228704790494,592.6241197001914,650.0,490.0,951.0,414.0,2,12,0,19,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1145,0
2014-03-20,FOODS_2,Thursday,3,2014,0,0,0,0,0,0,0,422,4.013607038123167,456.0,509.0,513.0,490.0,511.0,414.0,538.0,623.0,430.0,418.0,534.1428571428571,582.2857142857143,598.1785714285714,599.047619047619,582.8214285714286,66.06922776257616,109.40920265852239,136.00437181737536,132.96101617940818,135.19428540139856,534.2703074948757,565.3064877485095,583.2017666174196,650.0,456.0,951.0,414.0,3,12,0,20,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1146,0
2014-03-21,FOODS_2,Friday,3,2014,0,0,0,0,0,0,0,386,4.013607038123167,422.0,456.0,509.0,527.0,528.0,532.0,529.0,565.0,505.0,461.0,524.4285714285714,575.9285714285714,594.0357142857143,594.2619047619048,582.6785714285714,77.62915505327886,116.24209768722042,139.62396115674514,135.6676461824018,135.36282652632076,506.2027306211568,546.1989560487083,572.0844034024251,650.0,422.0,951.0,414.0,4,12,0,21,0,0,-0.0007960794254679993,-0.0005109110792794747,4.0168047337278106,4.01565868263473,1147,0
2014-03-22,FOODS_2,Saturday,3,2014,0,0,0,0,0,0,0,473,4.00046511627907,386.0,422.0,456.0,594.0,655.0,951.0,597.0,901.0,628.0,495.0,504.2857142857143,565.7857142857143,588.9285714285714,590.0,580.5535714285714,93.5177599633979,126.48939059884034,144.61697266596528,139.37036112809392,137.5212935106094,476.1520479658676,524.8390952422138,559.2509962712234,650.0,386.0,951.0,386.0,5,12,1,22,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1148,0
2014-03-23,FOODS_2,Sunday,3,2014,0,0,0,0,0,0,0,748,4.00046511627907,473.0,386.0,422.0,650.0,819.0,870.0,802.0,806.0,694.0,467.0,487.0,552.7857142857143,584.5,579.8095238095239,577.7857142857143,84.96273693017974,125.96652703820193,146.2500395694779,131.5011338345315,138.10756207137513,475.36403597440074,517.9272158765854,553.3026517007942,650.0,386.0,951.0,386.0,6,12,1,23,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1149,0
2014-03-24,FOODS_2,Monday,3,2014,0,0,0,0,0,0,0,489,4.00046511627907,748.0,473.0,386.0,513.0,787.0,709.0,576.0,683.0,459.0,515.0,501.0,547.7142857142857,582.5714285714286,578.4285714285714,578.75,117.96327112001265,115.4112569975667,143.60785818059094,129.35489900065645,139.11855637287485,543.5230269808005,548.6035870930406,566.7300550317739,748.0,386.0,951.0,386.0,0,13,0,24,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1150,0
2014-03-25,FOODS_2,Tuesday,3,2014,0,0,0,0,0,0,0,490,4.00046511627907,489.0,748.0,473.0,509.0,574.0,596.0,534.0,487.0,383.0,484.0,497.57142857142856,526.4285714285714,579.4642857142857,573.8095238095239,579.2857142857143,117.90512731692087,93.23396070408928,144.69238945479253,128.99295463748706,138.7061923354823,529.8922702356003,540.6564421473018,561.3693615813067,748.0,386.0,951.0,386.0,1,13,0,25,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1151,0
2014-03-26,FOODS_2,Wednesday,3,2014,0,0,0,0,0,0,0,461,4.00046511627907,490.0,489.0,748.0,456.0,539.0,530.0,419.0,510.0,351.0,415.0,494.85714285714283,520.4285714285714,577.8928571428571,573.8809523809524,581.1964285714286,117.81684736831907,92.63801702218403,145.44143260247446,128.94453380841884,136.67525141974082,519.9192026767003,533.902249860995,556.4473366446649,748.0,386.0,951.0,386.0,2,13,0,26,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1152,0
2014-03-27,FOODS_2,Thursday,3,2014,0,0,0,0,0,0,0,477,4.00046511627907,461.0,490.0,489.0,422.0,490.0,511.0,414.0,533.0,359.0,641.0,495.57142857142856,514.8571428571429,579.3928571428571,572.7142857142857,583.1607142857143,117.55687579899066,93.77375157002501,143.9509533977694,129.75573406461734,134.07240605335264,505.1894020075252,524.1819498795289,549.8647617036536,748.0,386.0,951.0,386.0,3,13,0,27,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1153,0
2014-03-28,FOODS_2,Friday,3,2014,0,0,0,0,0,0,0,409,4.00046511627907,477.0,461.0,490.0,386.0,527.0,528.0,532.0,418.0,415.0,695.0,503.42857142857144,513.9285714285714,581.6428571428571,571.3809523809524,585.2678571428571,113.59116330486566,94.10261525485085,141.74552427076293,130.4595914227559,131.38569052725896,498.1420515056439,517.8910232289251,544.8396057240913,748.0,386.0,951.0,386.0,4,13,0,28,0,0,-0.0032743419371326077,-0.015111388597599862,4.013607038123167,4.061845238095238,1154,0
